"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyMass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Verticality" "MajorHabitatSum" "HabitatBreadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "Head_length_mm" "Eye_diameter_mm" "Interorbital_dist_mm" "Internarial_dist_mm" "Eye_nostril_dist_mm" "MISSING_ALL_TRAITS"
"Triton carnifex" "Triton carnifex Laurenti, 1768" "SPECIES" "homotypic synonym" "Triturus carnifex (Laurenti, 1768)" "Triturus" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" "INR" "Yes" "EN" "LC" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 968000 18.4 150 400 "Oviparous" 3.5 NA 11 "Nocturnal" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 5 NA 0.009861725 0.136204903 0.067196894 0 11.1981377 932.9476596 6873.679152 30.98753937 577.1187117 NA 18.3771 4.98033333336 5.835 5.0054 3.3578 "NO"
"Triton cristatus" "Triton cristatus Laurenti, 1768" "SPECIES" "homotypic synonym" "Triturus cristatus (Laurenti, 1768)" "Triturus" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" "INN" "No" "EN" "LC" "VULNERABLE" "1" "1" "0" "0" "1" "1" "0" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" 5989500 15 150 335 "Oviparous" 3 NA 28 "Cathemeral" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 5 NA 0.006743298 0.167124047 0.059991426 0.001892338 6.805843289 659.1837486 8394.142997 28.33583769 204.3955866 NA 19.02983333326 5.885 6.9558 4.87783333334 4.8194 "NO"
"Triton dobrogicus" "Triton dobrogicus Kiritzescu, 1903" "SPECIES" "homotypic synonym" "Triturus dobrogicus (Kiritzescu, 1903)" "Triturus" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "NT" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "1" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 568700 9.4 160 250 "Oviparous" 2.75 NA 9 "Nocturnal" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 6 NA 0.007758117 0.276028191 0.058942847 0.001854482 10.83949039 632.1800265 7972.961902 26.71805851 201.159854 NA 14.07363333304 4.76033333334 4.508 3.95806666668 3.4668 "NO"
"Triton karelinii" "Triton karelinii Strauch, 1870" "SPECIES" "homotypic synonym" "Triturus karelinii (Strauch, 1870)" "Triturus" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "1" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 1125300 10.5 160 225 "Oviparous" 4.5 NA 15 "Nocturnal" "Carnivorous" "1" "0" NA "0" "0" "0" "0" 0.5 7 NA 0.006213737 0.15278027 0.073020715 0.007001898 11.03587301 693.2647833 7558.632808 35.82725173 724.7423671 NA 14.62436666652 4.491 5.3216 4.18503333334 3.2448 "NO"
"Triton montandoni" "Triton montandoni Boulenger, 1880" "SPECIES" "homotypic synonym" "Lissotriton montandoni (Boulenger, 1880)" "Lissotriton" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "0" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" 302500 2.6 100 250 "Oviparous" 3 NA 10.128 "Cathemeral" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 4 NA 0.006845282 0.132788763 0.065228537 0 7.330953828 768.3123781 7841.63925 38.37788169 602.6580141 NA 13.60266666652 4.609 5.0436 3.8256 3.1518 "NO"
"Triton pygmaeus" "Triton pygmaeus Wolterstorff, 1905" "SPECIES" "homotypic synonym" "Triturus pygmaeus (Wolterstorff, 1905)" "Triturus" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "NT" "NEAR_THREATENED" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 375100 2.94 120 150 "Oviparous" 2 NA 10.304 "Nocturnal" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 5 NA 0.006469556 0.209018767 0.09739544 0 16.09959163 643.5165097 5773.7716 55.51928101 376.7740896 NA 13.65606666652 4.3368 4.7848 3.99550000002 3.2092 "NO"
"Triturus alpestris" "Triturus alpestris (Laurenti, 1768)" "SPECIES" "synonym" "Ichthyosaura alpestris (Laurenti, 1768)" "Ichthyosaura" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" "INN" "Yes" "LC" "LC" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "1" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 2395800 3.9 87.5 131.5 "Oviparous" 2.5 NA 20 "Cathemeral" "Carnivorous" "1" "0" NA "0" "0" "0" "0" 0.5 6 NA 0.011201256 0.159501649 0.073440532 0 9.352783825 877.6274487 6556.878149 23.8177383 479.1684485 NA 13.58 4.35 4.4568 3.70263333334 3.5136 "NO"
"Triturus boscai" "Triturus boscai (Lataste, 1879)" "SPECIES" "synonym" "Lissotriton boscai (Lataste, 1879)" "Lissotriton" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 399300 1.77 100 250 "Oviparous" 3 NA 8 "Nocturnal" "Omnivorous" "1" "1" NA "0" "0" "0" "1" 0.5 6 NA 0.006892566 0.140133182 0.08624111 0 14.51851965 852.2775894 5274.09337 50.36717631 449.61784 NA 13.00439999978 4.598 4.852 3.93773333336 3.366 "NO"
"Triturus carnifex" "Triturus carnifex (Laurenti, 1768)" "SPECIES" "accepted" "Triturus carnifex (Laurenti, 1768)" "Triturus" "Salamandridae" "Urodela" "Amphibia" "Chordata" "Amphibians" "SPEED2ZERO" "INR" "Yes" "EN" "LC" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 968000 18.4 150 400 "Oviparous" 3.5 NA 11 "Nocturnal" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 5 NA 0.009861725 0.136204903 0.067196894 0 11.1981377 932.9476596 6873.679152 30.98753937 577.1187117 NA 17.81903333326 5.21500000002 5.3618 5.0482 3.3986 "NO"
"Triturus cristatus" "Triturus cristatus (Laurenti, 1768)" "SPECIES" "accepted" "Triturus cristatus (Laurenti, 1768)" "Triturus" "Salamandridae" "Urodela" "Amphibia" "Chordata" "Amphibians" "SPEED2ZERO" "INN" "No" "EN" "LC" "VULNERABLE" "1" "1" "0" "0" "1" "1" "0" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" 5989500 15 150 335 "Oviparous" 3 NA 28 "Cathemeral" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 5 NA 0.006743298 0.167124047 0.059991426 0.001892338 6.805843289 659.1837486 8394.142997 28.33583769 204.3955866 NA 18.5132 5.92533333334 7.1546 4.81713333336 4.1204 "NO"
"Triturus cristatus subsp. carnifex" "Triturus cristatus carnifex (Laurenti, 1768)" "SUBSPECIES" "synonym" "Triturus carnifex (Laurenti, 1768)" "Triturus" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" "INR" "Yes" "EN" "LC" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 968000 18.4 150 400 "Oviparous" 3.5 NA 11 "Nocturnal" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 5 NA 0.009861725 0.136204903 0.067196894 0 11.1981377 932.9476596 6873.679152 30.98753937 577.1187117 NA 17.88023333326 5.19800000002 6.2428 4.9904 3.5208 "NO"
"Triturus cristatus x carnifex" "Triturus cristatus carnifex (Laurenti, 1768)" "HYBRID" "synonym" "Triturus carnifex (Laurenti, 1768)" "Triturus" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "InfoSpecies" "INR" "Yes" "EN" "LC" "VULNERABLE" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 968000 18.4 150 400 "Oviparous" 3.5 NA 11 "Nocturnal" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 5 NA 0.009861725 0.136204903 0.067196894 0 11.1981377 932.9476596 6873.679152 30.98753937 577.1187117 NA 17.6882 5.32666666668 6.0966 4.74243333334 3.3836 "NO"
"Triturus dobrogicus" "Triturus dobrogicus (Kiritzescu, 1903)" "SPECIES" "accepted" "Triturus dobrogicus (Kiritzescu, 1903)" "Triturus" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "NT" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "1" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 568700 9.4 160 250 "Oviparous" 2.75 NA 9 "Nocturnal" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 6 NA 0.007758117 0.276028191 0.058942847 0.001854482 10.83949039 632.1800265 7972.961902 26.71805851 201.159854 NA 14.05219999978 4.73566666668 5.2248 4.15226666668 3.3536 "NO"
"Triturus helveticus" "Triturus helveticus (Razoumovsky, 1789)" "SPECIES" "synonym" "Lissotriton helveticus (Razoumovsky, 1789)" "Lissotriton" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" "INN" "Yes" "VU" "LC" "NEAR_THREATENED" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 1730300 1.8 95 460 "Oviparous" 3.5 NA 11 "Nocturnal" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 5 NA 0.012454829 0.159738533 0.084705272 0 10.44156586 915.8734912 5279.800786 19.06143828 298.4750974 NA 15.15543333326 4.894 5.1732 4.0882 4.0784 "NO"
"Triturus italicus" "Triturus italicus (Peracca, 1898)" "SPECIES" "synonym" "Lissotriton italicus (Peracca, 1898)" "Lissotriton" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 217800 0.98 80 400 "Oviparous" 2.99 NA 9.4 "Nocturnal" "Carnivorous" "1" "0" NA "0" "0" "0" "0" 0.5 5 NA 0.010174899 0.141220142 0.060303254 0 14.3403547 722.5694294 6011.677727 36.58396909 337.3142486 NA 12.4682 4.2726 4.802 3.6038 3.2134 "NO"
"Triturus karelinii" "Triturus karelinii (Strauch, 1870)" "SPECIES" "accepted" "Triturus karelinii (Strauch, 1870)" "Triturus" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "EEA" NA "No" NA "LC" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "1" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 1125300 10.5 160 225 "Oviparous" 4.5 NA 15 "Nocturnal" "Carnivorous" "1" "0" NA "0" "0" "0" "0" 0.5 7 NA 0.006213737 0.15278027 0.073020715 0.007001898 11.03587301 693.2647833 7558.632808 35.82725173 724.7423671 NA 14.43799999978 4.41993333334 5.1388 4.1614 3.1826 "NO"
"Triturus marmoratus" "Triturus marmoratus (Latreille, 1800)" "SPECIES" "accepted" "Triturus marmoratus (Latreille, 1800)" "Triturus" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "1" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 762300 9.8 160 300 "Oviparous" 3.2 NA 25 "Cathemeral" "Carnivorous" "1" "0" NA "0" "0" "0" "0" 0.5 6 NA 0.006219449 0.183230023 0.079656249 0 11.87405072 879.7062576 5274.751961 25.3962112 421.5457761 NA 13.97046666652 4.5308 4.4872 4.05526666668 3.194 "NO"
"Triturus montandoni" "Triturus montandoni (Boulenger, 1880)" "SPECIES" "synonym" "Lissotriton montandoni (Boulenger, 1880)" "Lissotriton" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "0" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" 302500 2.6 100 250 "Oviparous" 3 NA 9.56 "Cathemeral" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 4 NA 0.006845282 0.132788763 0.065228537 0 7.330953828 768.3123781 7841.63925 38.37788169 602.6580141 NA 13.55003333326 4.736 5.0924 3.8362 3.2294 "NO"
"Triturus pygmaeus" "Triturus pygmaeus (Wolterstorff, 1905)" "SPECIES" "accepted" "Triturus pygmaeus (Wolterstorff, 1905)" "Triturus" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 375100 2.94 120 150 "Oviparous" 2 NA 9.84 "Nocturnal" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 5 NA 0.006469556 0.209018767 0.09739544 0 16.09959163 643.5165097 5773.7716 55.51928101 376.7740896 NA 12.77886666652 4.736 4.846 3.92486666668 3.113 "NO"
"Triturus vulgaris" "Triturus vulgaris (Linnaeus, 1758)" "SPECIES" "synonym" "Lissotriton vulgaris (Linnaeus, 1758)" "Lissotriton" "Salamandridae" "Caudata" "Amphibia" "Chordata" "Amphibians" "FaunaEuropeae" "INN" "No" "EN" "LC" "NEAR_THREATENED" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "0" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 9922000 3.1 110 300 "Oviparous" 2.5 NA 20 "Cathemeral" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.5 6 NA 0.005566743 0.134244515 0.051109751 0.002422195 6.425889976 683.5050218 8544.95642 31.36536361 253.7066096 NA 13.64739999978 4.82233333334 4.0208 3.71883333334 3.8976 "NO"
"Xenopus laevis" "Xenopus laevis (Daudin, 1802)" "SPECIES" "accepted" "Xenopus laevis (Daudin, 1802)" "Xenopus" "Pipidae" "Anura" "Amphibia" "Chordata" "Amphibians" "EEA" NA "No" NA NA "LEAST_CONCERN" "1" "1" "0" "0" "1" "1" "1" "0" "1" "1" "0" "1" "1" "0" "0" "0" "0" "0" "0" "1" "1" "0" "0" "0" 5904800 130 147 9750 "Oviparous" 2 NA 30.3 "Nocturnal" "Carnivorous" "1" "1" NA "0" "0" "0" "0" 0.75 7 NA 0.003137743 0.066313996 0.082191185 0.243667528 20.7285848 719.2552315 3368.228951 87.79585858 952.1931398 NA 20.6321 7.193 12.507 5.6666 4.8524 "NO"
