"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyMass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Verticality" "MajorHabitatSum" "HabitatBreadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "Venomous" "Dorsal_colour" "Dorsal_pattern" "Foraging_mode" "Shape_pupil" "Fangs" "Sex_determinism" "Body_temp" "MISSING_ALL_TRAITS"
"Lacerta lepidus" "Lacerta lepida Daudin, 1802" "SPECIES" "synonym" "Timon lepidus (Daudin, 1802)" "Timon" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "NT" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1052700 380.1893963 260 13.7 "oviparous" NA 2.20833333333333 35 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.75 4 NA 0.007076516 0.184616283 0.056608021 0 12.7 707.6521714 5748 20.647968 1250 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.4 "NO"
"Lacerta lindholmi" "Lacerta lindholmi Lantz & Cyren, 1936" "SPECIES" "homotypic synonym" "Darevskia lindholmi (Lantz & Cyrén, 1936)" "Darevskia" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1130140 88.32942652772 145.708 5.3782 "oviparous" NA 2.20333333333333 9.65306666666667 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3.48 NA 0.00480178928 0.13768386568 0.06296873606 0.020661105344 12.5091378464 690.337365584 6097.92087636 17.9979358 1155.734938848 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.95 "YES"
"Lacerta mauritanica" "Lacerta mauritanica Linnaeus, 1758" "SPECIES" "homotypic synonym" "Tarentola mauritanica (Linnaeus, 1758)" "Tarentola" "Phyllodactylidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" "NEO" "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 4065600 16.59586907 86 2 "oviparous" NA 3 14 "Cathemeral" "Carnivorous" 1 1 1 0 0 0 0 0.75 3 NA 0.005814756 0.153600602 0.033061955 0.05463186 16.192159876 459.0596958 5918.61633032 27.21886 1250 NA "No" "Brown/Yellow" "Blotched" "Mixed" "round (or oval)" "non-fanged" "TSD" 22.6 "NO"
"Lacerta melisellensis" "Lacerta melisellensis Braun, 1877" "SPECIES" "homotypic synonym" "Podarcis melisellensis (Braun, 1877)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 205700 9.332543008 74 4.25 "oviparous" NA 1 3.9 "Diurnal" "Carnivorous" 1 0 0 1 0 0 1 0.5 4 NA 0.004680254 0.068405327 0.06568685 0 12.49 1341.415738 6667.2 20.493622 800 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.45 "NO"
"Lacerta milensis" "Lacerta milensis Bedriaga, 1882" "SPECIES" "homotypic synonym" "Podarcis milensis (Bedriaga, 1882)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "VU" "VULNERABLE" 1 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 24200 9.77237221 75 1.73 "oviparous" NA 1.25333333333333 7.028 "Diurnal" "Carnivorous" 1 0 0 0 0 0 1 0.5 4 NA 5.62776e-05 0.001657042 0 0 17.6 419.5588623 5120.6 26.004547 375 NA "No" "Brown/Yellow" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.95 "NO"
"Lacerta monticola" "Lacerta monticola Boulenger, 1905" "SPECIES" "homotypic synonym" "Iberolacerta monticola (Boulenger, 1905)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "VU" "VULNERABLE" 1 0 0 0 1 1 1 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 133100 13.80384265 84.6 6.3 "oviparous" NA 1.95833333333333 15 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 4 NA 0.004789086 0.087730676 0.049932151 0 10.18 1060.685032 4736.9 15.042962 1000 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.45 "NO"
"Lacerta mosorensis" "Lacerta mosorensis Kolombatovic, 1886" "SPECIES" "homotypic synonym" "Dinarolacerta mosorensis (Kolombatovic, 1886)" "Dinarolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "VU" "VULNERABLE" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 84700 11.74897555 80 4.75 "oviparous" NA 3.5 9 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.002424513 0.085133783 0.089967498 0 10.11 1380.214125 6809.3 19.196467 1085 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34 "NO"
"Lacerta muralis" "Lacerta muralis Laurenti, 1768" "SPECIES" NA "unresolved_accepted_11441" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1245816 373.85165257532 194.912 7.393 "oviparous" NA 2.125 15.3 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.6 3.66 NA 0.00604229464 0.18178106484 0.05824149556 0.022743340616 13.1860076 660.9727549 5243.66772348 17.90306084 1212.00323196 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.8504 "YES"
"Lacerta mystaceus" "Lacerta mystacea Pallas, 1776" "SPECIES" "synonym" "Phrynocephalus mystaceus (Pallas, 1776)" "Phrynocephalus" "Agamidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3194400 63.09573445 122.7 5 "oviparous" NA 1.75 6 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.5 1 NA 0.000958096 0.03461451 0.00748362 0.35763112 10.57 190.9205058 11417.7 25.103253 235 NA "No" "Yellow" "Blotched" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.3 "NO"
"Lacerta nigropunctatus" "Lacerta nigro-punctata Duméril & Bibron, 1839" "SPECIES" "synonym" "Algyroides nigropunctatus (Duméril & Bibron, 1839)" "Algyroides" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 326700 7.943282347 70 3.5 "oviparous" NA 1.04166666666667 2.3 "Diurnal" "Carnivorous" 1 0 0 1 0 0 1 0.75 4 NA 0.003727453 0.090395256 0.074111981 0 12.13 1152.500185 6733.8 20.21403 800 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.3 "NO"
"Lacerta ocellatus" "Lacerta ocellatus Forsk?l, 1775" "SPECIES" NA "unresolved_accepted_11442" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1356652 123.324807578 148.52 7.055 "oviparous" NA 2.02833333333333 13.0084 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.58 3.28 NA 0.00593645506 0.16278685976 0.0563470296 0.019665290288 13.4949388 614.151915548 5310.25187012 18.88628424 1180.241431824 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.3836 "YES"
"Lacerta oertzeni" "Lacerta oertzeni Werner, 1904" "SPECIES" "synonym" "Anatololacerta anatolica (Werner, 1900)" "Anatololacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 229900 9.77237221 75 5.5 "oviparous" NA 3 10 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 2 NA 0.009471595 0.160084669 0.110268385 0 13.44 643.1635099 7091.6 17.677192 850 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.9 "NO"
"Lacerta oxycephala" "Lacerta oxycephala Schlegel In Duméril & Bibron, 1839" "SPECIES" "homotypic synonym" "Dalmatolacerta oxycephala (Schlegel, 1839)" "Dalmatolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 157300 8.128305162 70.6 3.4 "oviparous" NA 1.58933333333333 3.9 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.002682418 0.082286714 0.07980026 0 11 1308.124664 6743.9 19.689252 800 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.1 "NO"
"Lacerta peloponnesiaca" "Lacerta peloponnesiaca Bibron & Bory, 1833" "SPECIES" "homotypic synonym" "Podarcis peloponnesiacus (Bibron & Bory, 1833)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 72600 14.12537545 85 3.48 "oviparous" NA 1.34833333333333 6.79666666666667 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.75 3 NA 0.001962679 0.087124854 0.141510656 0 15.36 706.093337 6387.4 21.121083 800 NA "No" "Black/Brown" "Blotched" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33 "NO"
"Lacerta perspicillata" "Lacerta perspicillata Duméril & Bibron, 1839" "SPECIES" "homotypic synonym" "Scelarcis perspicillata (Duméril & Bibron, 1839)" "Scelarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 326700 7.585776 60 3 "oviparous" NA 1.03 5 "Diurnal" "Carnivorous" 1 0 0 1 0 0 0 0.5 3 NA 0.00368805 0.237578112 0.060894518 0.042960189 15.15 393.8395291 6189.4 26.516837 1300 NA "No" "Brown/Yellow" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34.5 "NO"
"Lacerta pipiens" "Lacerta pipiens Pallas, 1827" "SPECIES" "homotypic synonym" "Alsophylax pipiens (Pallas, 1827)" "Alsophylax" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 4126100 1.698243652 41.6 1.5 "oviparous" NA 1 3.5 "Nocturnal" "Carnivorous" 1 0 1 0 0 0 0 0.5 3 NA 0.000367265 0.018905265 0.003310175 0.373015914 14.8131251252 169.1941742 9339.3540896 25.392351 850 NA "No" "Yellow" "Blotched" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 25.2 "NO"
"Lacerta pityusensis" "Lacerta pityusensis Bosca, 1883" "SPECIES" "homotypic synonym" "Podarcis pityusensis (Boscá, 1883)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 48400 12.58925412 82 2.65 "oviparous" NA 1.75 18 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0.75 3 NA 0.001750573 0.016201035 0.002633575 0 16.6 463.5520873 4641.7 25.424513 240 NA "No" "Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34.2 "NO"
"Lacerta praticola" "Lacerta praticola Eversmann, 1834" "SPECIES" "homotypic synonym" "Darevskia praticola (Eversmann, 1834)" "Darevskia" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 471900 6.760829754 61.6 4.295 "oviparous" NA 3.07666666666667 8.6 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.5 3 NA 0.005170976 0.196800207 0.100315943 0.051528905 8.66 618.6350439 8343.1 17.138456 1175 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.8032 "NO"
"Lacerta raffonei" "Lacerta raffonei Mertens, 1952" "SPECIES" "homotypic synonym" "Podarcis raffonei (Mertens, 1952)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 48400 14.1 85 6 "oviparous" NA 1.39933333333333 8.956 "Diurnal" "Carnivorous" 1 1 0 0 0 0 1 0.5 2 NA 0.001905811 0.054668403 0.013698465 0 15.98348996 680.4657216 5417.081537 52.55610494 139.4017282 NA "No" "Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.62 "NO"
"Lacerta schreiberi" "Lacerta schreiberi Bedriaga, 1878" "SPECIES" "accepted" "Lacerta schreiberi Bedriaga, 1878" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 471900 75.8577575 135 12.35 "oviparous" NA 1.33333333333333 10 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.5 4 NA 0.008545854 0.130789798 0.063141126 0 12.8 912.5428516 5225.3 19.07509 1050 NA "No" "Black/Brown" "Striped" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.05 "NO"
"Lacerta sicula" "Lacerta sicula Brelih, 1961" "SPECIES" "synonym" "Podarcis siculus (Rafinesque-Schmaltz, 1810)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" "NEO" "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 859100 16.59586907 90 5.7 "oviparous" NA 1 13 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.5 5 NA 0.011238099 0.130471803 0.046874898 0 13.52 813.3922914 6275.2 21.16276 1100 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.25 "NO"
"Lacerta simonyi" "Lacerta simonyi Steindachner, 1889" "SPECIES" "homotypic synonym" "Gallotia simonyi (Steindachner, 1889)" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 48400 2691.534804 502 10.15 "oviparous" NA 2.5 45 "Diurnal" "Herbivorous" 1 1 0 1 1 0 1 0.5 2 NA 8.11764e-05 0.001182336 0 0 18.23 211.9592316 1979.8 38.572848 605 NA "No" "Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34.4 "NO"
"Lacerta stehlini" "Lacerta stehlini Schenkel, 1901" "SPECIES" "homotypic synonym" "Gallotia stehlini (Schenkel, 1901)" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 36300 1096.478196 370 10.05 "oviparous" NA 3.45833333333333 13 "Diurnal" "Herbivorous" 1 1 0 1 1 0 1 0.5 3 NA 0.006147915 0.004818199 0 0 18.72 187.8572065 2013 25.760448 975 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.6 "NO"
"Lacerta stellio" "Lacerta stellio Linnaeus, 1758" "SPECIES" "homotypic synonym" "Stellagama stellio (Linnaeus, 1758)" "Stellagama" "Agamidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1802900 334.6 210 11.5 "oviparous" NA 2.5 25.024 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.75 4 NA 0.006191227 0.154204749 0.037229976 0.11195109 16.19516813 403.2391932 7609.076206 72.89787972 746.6871433 NA "No" "Black/Brown" "Blotched" "AMB" "round (or oval)" "non-fanged" "TSD" 34 "NO"
"Lacerta strigata" "Lacerta strigata Eichwald, 1831" "SPECIES" "accepted" "Lacerta strigata Eichwald, 1831" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 859100 91.20108394 160 10.17 "oviparous" NA 1.5 7 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.5 4 NA 0.004901758 0.170142314 0.086027807 0.103269877 10.12 507.4218693 8590.2 15.505235 1600 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.9636 "NO"
"Lacerta taurica" "Lacerta taurica Pallas, 1814" "SPECIES" "homotypic synonym" "Podarcis tauricus (Pallas, 1814)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1258400 17.37800829 91 4.785 "oviparous" NA 2.29166666666667 10 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 3 NA 0.005082765 0.215702432 0.082360704 0.002780286 11.36 645.2777945 7763.5 19.656362 1190 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.9 "NO"
"Lacerta tiliguerta" "Lacerta tiliguerta Gmelin In Linnaeus, 1789" "SPECIES" "homotypic synonym" "Podarcis tiliguerta (Gmelin, 1789)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 96800 15.13561248 87 9 "oviparous" NA 1.82966666666667 15 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 5 NA 0.002670745 0.055555611 0.041116814 0 14.62 695.7061405 5148.7 23.324347 900 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.8 "NO"
"Lacerta trilineata" "Lacerta trilineata Bedriaga, 1886" "SPECIES" "accepted" "Lacerta trilineata Bedriaga, 1886" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1282600 117.4897555 174 10.385 "oviparous" NA 1.88766666666667 10 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0.75 2 NA 0.005710207 0.161052726 0.084709447 0.001975208 12.46 699.4442397 7259.1 18.478809 1000 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.8 "NO"
"Lacerta turcicus" "Lacerta turcica Linnaeus, 1758" "SPECIES" "synonym" "Hemidactylus turcicus (Linnaeus, 1758)" "Hemidactylus" "Gekkonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" "NEO" "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 6425100 5.754399373 64.7 2 "oviparous" NA 1.85833333333333 9 "Nocturnal" "Carnivorous" 1 0 1 0 0 0 0 0.75 5 NA 0.006326156 0.113096196 0.031467677 0.127110299 15.2790464 377.218592 7130.3628476 38.61962 475 NA "No" "Black/Brown" "Banded/blotched" "Mixed" "round (or oval)" "non-fanged" "GSD (XX/XY)" 23.85 "NO"
"Lacerta velox" "Lacerta velox Pallas" "SPECIES" "homotypic synonym" "Eremias velox (Pallas, 1771)" "Eremias" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 5892700 19.05460718 94 4 "oviparous" NA 1 5.132 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 5 NA 0.001606444 0.042669012 0.013395387 0.303815287 9.47 218.049736 10823.2 24.538262 875 NA "No" "Yellow" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.756 "NO"
"Lacerta viridis" "Lacerta viridis (Laurenti, 1768)" "SPECIES" "accepted" "Lacerta viridis (Laurenti, 1768)" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 2347400 91.20108394 160 9.01 "oviparous" NA 2 10 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.75 4 NA 0.006464449 0.219550303 0.071100074 0.001243729 9.83 701.3585239 7830.3 17.978126 1100 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.9 "NO"
"Lacerta vivipara" "Lacerta vivipara Von Jacquin" "SPECIES" "synonym" "Zootoca vivipara (Lichtenstein, 1823)" "Zootoca" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" "INN" "No" "NT" "LC" "LEAST_CONCERN" 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 21066100 10.71519305 77 6.7 "ovoviviparous" NA 1.95833333333333 12 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 5 NA 0.002374781 0.071809427 0.029002301 0.034682958 5.57606324 549.0953544 7204.98386312 16.648172 1500 NA "No" "Gray" "Blotched" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.5 "NO"
"Laudakia stellio" "Laudakia stellio (Linnaeus, 1758)" "SPECIES" "homotypic synonym" "Stellagama stellio (Linnaeus, 1758)" "Stellagama" "Agamidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1802900 94.2 210 11.5 "oviparous" NA 2.5 22.1 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.75 4 NA 0.006191227 0.154204749 0.037229976 0.11195109 16.19516813 403.2391932 7609.076206 72.89787972 746.6871433 NA "No" "Black/Brown" "Blotched" "AMB" "round (or oval)" "non-fanged" "TSD" 34 "NO"
"Lepidochelys kempii" "Lepidochelys kempii Garman, 1880" "SPECIES" "accepted" "Lepidochelys kempii Garman, 1880" "Lepidochelys" "Cheloniidae" "Testudines" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA "CRITICALLY_ENDANGERED" 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2286900 92400 750 110 "oviparous" NA 3.08 50 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0.5 3 NA 0.019198183 0.084763565 0.048994384 0.007074634 15.7356034424 1150.112618 1038.663524 28.9660582832 70.0197005 NA "No" "Gray/Yellow" "Uniform" "ACT" "round (or oval)" "non-fanged" "TSD" 28.462 "NO"
"Leptura rostratum" "Leptura rostratum Fabricius, 1787" "SPECIES" "homotypic synonym" "Namibiana rostrata (Bocage, 1886)" "Namibiana" "Leptotyphlopidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96800 2.092249969 85.548 3.604 "oviparous" NA 2.21833333333333 11.4084 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 NA 0.001160347 0.092194271 0.079303378 0.462252798 10.0204347268 548.3640725 9032.0134528 20.58987348 993.8866694 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.0324 "NO"
